treatment,subject,group,type,group1_id,group2_id,period,first,h,group_h,in_h,out_h,shp,pp,hp,transfer,ip,typep,s_a,s,s_v,s_l,mon,g_norm,other_g_norm,ls,deltah,dev,ldev,OverUnder,lOverUnder,fp,cp
2,2307,23,1,3,0,4,1,4,52,27,25,530.4,16,40.8,88.8,145.6,"1",40,1,3,43,1,6.5,6.857143,0,0,-2.857143,-2.142857,0,0,102.6,534.8
2,2307,23,1,3,0,5,1,4,60,29,31,420,16,28,88.8,132.8,"1",0,0,0,0,1,7.5,8,1,0,-4,-2.857143,0,0,132.8,667.6
2,2307,23,1,3,0,6,1,4,57,27,30,467.4,16,32.8,88.8,137.6,"1",0,0,0,0,1,7.125,7.571429,0,0,-3.571429,-4,0,0,137.6,805.2
2,2307,23,1,3,0,7,1,9,52,29,23,530.4,6,91.8,88.8,186.6,"1",0,24,72,72,1,6.5,6.142857,0,5,2.857143,-3.571429,1,0,114.6,919.8
2,2307,23,1,3,0,8,2,5,65,34,31,325,14,25,88.8,127.8,"1",10,1,3,13,1,8.125,8.571428,24,-4,-3.571428,2.857143,0,1,114.8,1034.6
2,2307,23,1,3,0,9,2,5,59,30,29,436.6,14,37,88.8,139.8,"1",50,0,0,50,1,7.375,7.714286,1,0,-2.714286,-3.571428,0,0,89.8,1124.4
2,2307,23,1,3,0,10,2,4,58,29,29,452.4,16,31.2,88.8,136,"1",0,0,0,0,1,7.25,7.714286,0,-1,-3.714286,-2.714286,0,0,136,1260.4
2,2307,23,1,3,0,11,2,5,58,29,29,452.4,14,39,88.8,141.8,"1",0,0,0,0,1,7.25,7.571429,0,1,-2.571429,-3.714286,0,0,141.8,1402.2
2,2307,23,1,3,0,12,2,6,60,31,29,420,12,42,88.8,142.8,"1",0,0,0,0,1,7.5,7.714286,0,1,-1.714286,-2.571429,0,0,142.8,1545
2,2307,23,1,3,0,13,2,6,60,31,29,420,12,42,88.8,142.8,"1",0,0,0,0,1,7.5,7.714286,0,0,-1.714286,-1.714286,0,0,142.8,1687.8
2,2307,23,1,3,0,14,2,6,66,30,36,303.6,12,27.6,88.8,128.4,"1",0,0,0,0,1,8.25,8.571428,0,0,-2.571428,-1.714286,0,0,128.4,1816.2
2,2307,23,1,3,0,15,2,6,65,31,34,325,12,30,88.8,130.8,"1",0,0,0,0,1,8.125,8.428572,0,0,-2.428572,-2.571428,0,0,130.8,1947
2,2308,23,1,1,0,1,1,5,43,26,17,593.4,14,69,88.8,171.8,"1",0,0,0,0,1,5.375,5.428571,,,-.4285712,,0,,171.8,171.8
2,2308,23,1,1,0,2,1,12,60,36,24,420,0,84,88.8,172.8,"1",5,1,3,8,1,7.5,6.857143,0,7,5.142857,-.4285712,1,0,164.8,336.6
2,2308,23,1,1,0,3,1,4,47,23,24,573.4,16,48.8,88.8,153.6,"1",2,0,0,2,1,5.875,6.142857,1,-8,-2.142857,5.142857,0,1,151.6,488.2
2,2308,23,1,1,0,4,1,4,52,27,25,530.4,16,40.8,88.8,145.6,"1",5,0,0,5,1,6.5,6.857143,0,0,-2.857143,-2.142857,0,0,140.6,628.8
2,2308,23,1,1,0,5,1,5,60,29,31,420,14,35,88.8,137.8,"1",0,0,0,0,1,7.5,7.857143,0,1,-2.857143,-2.857143,0,0,137.8,766.6
2,2308,23,1,1,0,6,1,4,57,27,30,467.4,16,32.8,88.8,137.6,"1",0,0,0,0,1,7.125,7.571429,0,-1,-3.571429,-2.857143,0,0,137.6,904.2
2,2308,23,1,1,0,7,1,2,52,29,23,530.4,20,20.4,88.8,129.2,"1",12,0,0,12,1,6.5,7.142857,0,-2,-5.142857,-3.571429,0,0,117.2,1021.4
2,2308,23,1,1,0,8,2,7,65,34,31,325,10,35,88.8,133.8,"1",5,0,0,5,1,8.125,8.285714,0,5,-1.285714,-5.142857,0,0,128.8,1150.2
2,2308,23,1,1,0,9,2,4,59,30,29,436.6,16,29.6,88.8,134.4,"1",8,0,0,8,1,7.375,7.857143,0,-3,-3.857143,-1.285714,0,0,126.4,1276.6
2,2308,23,1,1,0,10,2,4,58,29,29,452.4,16,31.2,88.8,136,"1",4,0,0,4,1,7.25,7.714286,0,0,-3.714286,-3.857143,0,0,132,1408.6
2,2308,23,1,1,0,11,2,5,58,29,29,452.4,14,39,88.8,141.8,"1",3,0,0,3,1,7.25,7.571429,0,1,-2.571429,-3.714286,0,0,138.8,1547.4
2,2308,23,1,1,0,12,2,5,60,31,29,420,14,35,88.8,137.8,"1",3,0,0,3,1,7.5,7.857143,0,0,-2.857143,-2.571429,0,0,134.8,1682.2
2,2308,23,1,1,0,13,2,6,60,31,29,420,12,42,88.8,142.8,"1",4,0,0,4,1,7.5,7.714286,0,1,-1.714286,-2.857143,0,0,138.8,1821
2,2308,23,1,1,0,14,2,6,66,30,36,303.6,12,27.6,88.8,128.4,"1",2,0,0,2,1,8.25,8.571428,0,0,-2.571428,-1.714286,0,0,126.4,1947.4
2,2308,23,1,1,0,15,2,6,65,31,34,325,12,30,88.8,130.8,"1",6,0,0,6,1,8.125,8.428572,0,0,-2.428572,-2.571428,0,0,124.8,2072.2
2,2409,24,1,1,0,1,1,4,46,21,25,579.6,16,50.4,88.8,155.2,"1",0,0,0,0,1,5.75,6,,,-2,,0,,155.2,155.2
2,2409,24,1,1,0,2,1,6,51,31,20,540.6,12,63.6,88.8,164.4,"1",0,0,0,0,1,6.375,6.428571,0,2,-.4285712,-2,0,0,164.4,319.6
2,2409,24,1,1,0,3,1,3,58,28,30,452.4,18,23.4,88.8,130.2,"1",0,0,0,0,1,7.25,7.857143,0,-3,-4.857143,-.4285712,0,0,130.2,449.8
2,2409,24,1,1,0,4,1,4,63,36,27,365.4,16,23.2,88.8,128,"1",0,0,0,0,1,7.875,8.428572,0,1,-4.428572,-4.857143,0,0,128,577.8
2,2409,24,1,1,0,5,1,6,44,28,16,589.6,12,80.4,88.8,181.2,"1",0,0,0,0,1,5.5,5.428571,0,2,.5714288,-4.428572,1,0,181.2,759
2,2409,24,1,1,0,6,1,6,50,29,21,550,12,66,88.8,166.8,"1",0,0,0,0,1,6.25,6.285714,0,0,-.2857141,.5714288,0,1,166.8,925.8
2,2409,24,1,1,0,7,1,12,84,60,24,-218.4,0,-31.2,88.8,57.6,"1",0,0,0,0,1,10.5,10.28571,0,6,1.714286,-.2857141,1,0,57.6,983.4
2,2409,24,1,1,0,8,2,7,55,33,22,495,10,63,88.8,161.8,"1",0,0,0,0,1,6.875,6.857143,0,-5,.1428571,1.714286,1,1,161.8,1145.2
2,2409,24,1,1,0,9,2,7,54,34,20,507.6,10,65.8,88.8,164.6,"1",0,0,0,0,1,6.75,6.714286,0,0,.2857141,.1428571,1,1,164.6,1309.8
2,2409,24,1,1,0,10,2,8,64,39,25,345.6,8,43.2,88.8,140,"1",0,0,0,0,1,8,8,0,1,0,.2857141,0,1,140,1449.8
2,2409,24,1,1,0,11,2,5,48,26,22,566.4,14,59,88.8,161.8,"1",0,0,0,0,1,6,6.142857,0,-3,-1.142857,0,0,0,161.8,1611.6
2,2409,24,1,1,0,12,2,6,51,29,22,540.6,12,63.6,88.8,164.4,"1",0,0,0,0,1,6.375,6.428571,0,1,-.4285712,-1.142857,0,0,164.4,1776
2,2409,24,1,1,0,13,2,6,54,30,24,507.6,12,56.4,88.8,157.2,"1",0,0,0,0,1,6.75,6.857143,0,0,-.8571429,-.4285712,0,0,157.2,1933.2
2,2409,24,1,1,0,14,2,7,59,34,25,436.6,10,51.8,88.8,150.6,"1",0,0,0,0,1,7.375,7.428571,0,1,-.4285712,-.8571429,0,0,150.6,2083.8
2,2409,24,1,1,0,15,2,5,56,27,29,481.6,14,43,88.8,145.8,"1",0,0,0,0,1,7,7.285714,0,-2,-2.285714,-.4285712,0,0,145.8,2229.6
2,2410,24,1,4,0,1,1,4,46,21,25,579.6,16,50.4,88.8,155.2,"1",0,0,0,0,1,5.75,6,,,-2,,0,,155.2,155.2
2,2410,24,1,4,0,2,1,4,51,31,20,540.6,16,42.4,88.8,147.2,"1",0,0,0,0,1,6.375,6.714286,0,0,-2.714286,-2,0,0,147.2,302.4
2,2410,24,1,4,0,3,1,3,58,28,30,452.4,18,23.4,88.8,130.2,"1",0,0,0,0,1,7.25,7.857143,0,-1,-4.857143,-2.714286,0,0,130.2,432.6
2,2410,24,1,4,0,4,1,5,63,36,27,365.4,14,29,88.8,131.8,"1",0,0,0,0,1,7.875,8.285714,0,2,-3.285714,-4.857143,0,0,131.8,564.4
2,2410,24,1,4,0,5,1,8,44,28,16,589.6,8,107.2,88.8,204,"1",0,0,0,0,1,5.5,5.142857,0,3,2.857143,-3.285714,1,0,204,768.4
2,2410,24,1,4,0,6,1,7,50,29,21,550,10,77,88.8,175.8,"1",0,0,0,0,1,6.25,6.142857,0,-1,.8571429,2.857143,1,1,175.8,944.2
2,2410,24,1,4,0,7,1,12,84,60,24,-218.4,0,-31.2,88.8,57.6,"1",0,0,0,0,1,10.5,10.28571,0,5,1.714286,.8571429,1,1,57.6,1001.8
2,2410,24,1,4,0,8,2,5,55,33,22,495,14,45,88.8,147.8,"1",0,0,0,0,1,6.875,7.142857,0,-7,-2.142857,1.714286,0,1,147.8,1149.6
2,2410,24,1,4,0,9,2,8,54,34,20,507.6,8,75.2,88.8,172,"1",0,0,0,0,1,6.75,6.571429,0,3,1.428571,-2.142857,1,0,172,1321.6
2,2410,24,1,4,0,10,2,9,64,39,25,345.6,6,48.6,88.8,143.4,"1",0,0,0,0,1,8,7.857143,0,1,1.142857,1.428571,1,1,143.4,1465
2,2410,24,1,4,0,11,2,6,48,26,22,566.4,12,70.8,88.8,171.6,"1",0,0,0,0,1,6,6,0,-3,0,1.142857,0,1,171.6,1636.6
2,2410,24,1,4,0,12,2,6,51,29,22,540.6,12,63.6,88.8,164.4,"1",0,0,0,0,1,6.375,6.428571,0,0,-.4285712,0,0,0,164.4,1801
2,2410,24,1,4,0,13,2,6,54,30,24,507.6,12,56.4,88.8,157.2,"1",0,0,0,0,1,6.75,6.857143,0,0,-.8571429,-.4285712,0,0,157.2,1958.2
2,2410,24,1,4,0,14,2,8,59,34,25,436.6,8,59.2,88.8,156,"1",0,0,0,0,1,7.375,7.285714,0,2,.7142859,-.8571429,1,0,156,2114.2
2,2410,24,1,4,0,15,2,6,56,27,29,481.6,12,51.6,88.8,152.4,"1",0,0,0,0,1,7,7.142857,0,-2,-1.142857,.7142859,0,1,152.4,2266.6
2,2411,24,2,0,3,1,1,6,46,21,25,579.6,12,75.6,88.8,176.4,"0",0,0,0,0,0,5.75,5.714286,,,.2857141,,1,,176.4,176.4
2,2411,24,2,0,3,2,1,7,51,31,20,540.6,10,74.2,88.8,173,"0",0,0,0,0,0,6.375,6.285714,0,1,.7142859,.2857141,1,1,173,349.4
2,2411,24,2,0,3,3,1,10,58,28,30,452.4,4,78,88.8,170.8,"0",0,0,0,0,0,7.25,6.857143,0,3,3.142857,.7142859,1,1,170.8,520.2
2,2411,24,2,0,3,4,1,11,63,36,27,365.4,2,63.8,88.8,154.6,"0",0,0,0,0,0,7.875,7.428571,0,1,3.571429,3.142857,1,1,154.6,674.8
2,2411,24,2,0,3,5,1,7,44,28,16,589.6,10,93.8,88.8,192.6,"1",0,0,0,0,1,5.5,5.285714,0,-4,1.714286,3.571429,1,1,192.6,867.4
2,2411,24,2,0,3,6,1,8,50,29,21,550,8,88,88.8,184.8,"0",0,0,0,0,0,6.25,6,0,1,2,1.714286,1,1,184.8,1052.2
2,2411,24,2,0,3,7,1,10,84,60,24,-218.4,4,-26,88.8,66.8,"0",0,0,0,0,0,10.5,10.57143,0,2,-.5714283,2,0,1,66.8,1119
2,2411,24,2,0,3,8,2,9,55,33,22,495,6,81,88.8,175.8,"1",0,4,12,12,1,6.875,6.571429,0,-1,2.428571,-.5714283,1,0,163.8,1282.8
2,2411,24,2,0,3,9,2,10,54,34,20,507.6,4,94,88.8,186.8,"1",0,9,27,27,1,6.75,6.285714,4,1,3.714286,2.428571,1,1,159.8,1442.6
2,2411,24,2,0,3,10,2,12,64,39,25,345.6,0,64.8,88.8,153.6,"0",0,0,0,0,0,8,7.428571,9,2,4.571429,3.714286,1,1,153.6,1596.2
2,2411,24,2,0,3,11,2,10,48,26,22,566.4,4,118,88.8,210.8,"0",0,0,0,0,0,6,5.428571,0,-2,4.571429,4.571429,1,1,210.8,1807
2,2411,24,2,0,3,12,2,10,51,29,22,540.6,4,106,88.8,198.8,"0",0,0,0,0,0,6.375,5.857143,0,0,4.142857,4.571429,1,1,198.8,2005.8
2,2411,24,2,0,3,13,2,9,54,30,24,507.6,6,84.6,88.8,179.4,"1",0,7,21,21,1,6.75,6.428571,0,-1,2.571429,4.142857,1,1,158.4,2164.2
2,2411,24,2,0,3,14,2,12,59,34,25,436.6,0,88.8,88.8,177.6,"0",0,0,0,0,0,7.375,6.714286,7,3,5.285714,2.571429,1,1,177.6,2341.8
2,2411,24,2,0,3,15,2,12,56,27,29,481.6,0,103.2,88.8,192,"0",0,0,0,0,0,7,6.285714,0,0,5.714286,5.285714,1,1,192,2533.8
2,2412,24,1,2,0,1,1,4,46,21,25,579.6,16,50.4,88.8,155.2,"1",0,0,0,0,1,5.75,6,,,-2,,0,,155.2,155.2
2,2412,24,1,2,0,2,1,4,51,31,20,540.6,16,42.4,88.8,147.2,"1",0,0,0,0,1,6.375,6.714286,0,0,-2.714286,-2,0,0,147.2,302.4
2,2412,24,1,2,0,3,1,6,58,28,30,452.4,12,46.8,88.8,147.6,"1",0,0,0,0,1,7.25,7.428571,0,2,-1.428571,-2.714286,0,0,147.6,450
2,2412,24,1,2,0,4,1,7,63,36,27,365.4,10,40.6,88.8,139.4,"1",0,0,0,0,1,7.875,8,0,1,-1,-1.428571,0,0,139.4,589.4
2,2412,24,1,2,0,5,1,5,44,28,16,589.6,14,67,88.8,169.8,"1",0,0,0,0,1,5.5,5.571429,0,-2,-.5714288,-1,0,0,169.8,759.2
2,2412,24,1,2,0,6,1,5,50,29,21,550,14,55,88.8,157.8,"1",0,0,0,0,1,6.25,6.428571,0,0,-1.428571,-.5714288,0,0,157.8,917
2,2412,24,1,2,0,7,1,12,84,60,24,-218.4,0,-31.2,88.8,57.6,"1",1,0,0,1,1,10.5,10.28571,0,7,1.714286,-1.428571,1,0,56.6,973.6
2,2412,24,1,2,0,8,2,10,55,33,22,495,4,90,88.8,182.8,"1",1,0,0,1,1,6.875,6.428571,0,-2,3.571429,1.714286,1,1,181.8,1155.4
2,2412,24,1,2,0,9,2,7,54,34,20,507.6,10,65.8,88.8,164.6,"1",1,0,0,1,1,6.75,6.714286,0,-3,.2857141,3.571429,1,1,163.6,1319
2,2412,24,1,2,0,10,2,8,64,39,25,345.6,8,43.2,88.8,140,"1",1,0,0,1,1,8,8,0,1,0,.2857141,0,1,139,1458
2,2412,24,1,2,0,11,2,5,48,26,22,566.4,14,59,88.8,161.8,"1",0,0,0,0,1,6,6.142857,0,-3,-1.142857,0,0,0,161.8,1619.8
2,2412,24,1,2,0,12,2,6,51,29,22,540.6,12,63.6,88.8,164.4,"1",0,0,0,0,1,6.375,6.428571,0,1,-.4285712,-1.142857,0,0,164.4,1784.2
2,2412,24,1,2,0,13,2,6,54,30,24,507.6,12,56.4,88.8,157.2,"1",1,0,0,1,1,6.75,6.857143,0,0,-.8571429,-.4285712,0,0,156.2,1940.4
2,2412,24,1,2,0,14,2,7,59,34,25,436.6,10,51.8,88.8,150.6,"1",0,0,0,0,1,7.375,7.428571,0,1,-.4285712,-.8571429,0,0,150.6,2091
2,2412,24,1,2,0,15,2,5,56,27,29,481.6,14,43,88.8,145.8,"1",0,0,0,0,1,7,7.285714,0,-2,-2.285714,-.4285712,0,0,145.8,2236.8
2,2413,24,1,3,0,1,1,5,46,21,25,579.6,14,63,88.8,165.8,"1",0,0,0,0,1,5.75,5.857143,,,-.8571429,,0,,165.8,165.8
2,2413,24,1,3,0,2,1,5,51,31,20,540.6,14,53,88.8,155.8,"1",0,0,0,0,1,6.375,6.571429,0,0,-1.571429,-.8571429,0,0,155.8,321.6
2,2413,24,1,3,0,3,1,6,58,28,30,452.4,12,46.8,88.8,147.6,"1",0,0,0,0,1,7.25,7.428571,0,1,-1.428571,-1.571429,0,0,147.6,469.2
2,2413,24,1,3,0,4,1,8,63,36,27,365.4,8,46.4,88.8,143.2,"1",0,0,0,0,1,7.875,7.857143,0,2,.1428571,-1.428571,1,0,143.2,612.4
2,2413,24,1,3,0,5,1,6,44,28,16,589.6,12,80.4,88.8,181.2,"1",0,0,0,0,1,5.5,5.428571,0,-2,.5714288,.1428571,1,1,181.2,793.6
2,2413,24,1,3,0,6,1,6,50,29,21,550,12,66,88.8,166.8,"1",0,0,0,0,1,6.25,6.285714,0,0,-.2857141,.5714288,0,1,166.8,960.4
2,2413,24,1,3,0,7,1,12,84,60,24,-218.4,0,-31.2,88.8,57.6,"1",1,0,0,1,1,10.5,10.28571,0,6,1.714286,-.2857141,1,0,56.6,1017
2,2413,24,1,3,0,8,2,6,55,33,22,495,12,54,88.8,154.8,"1",1,0,0,1,1,6.875,7,0,-6,-1,1.714286,0,1,153.8,1170.8
2,2413,24,1,3,0,9,2,6,54,34,20,507.6,12,56.4,88.8,157.2,"1",1,0,0,1,1,6.75,6.857143,0,0,-.8571429,-1,0,0,156.2,1327
2,2413,24,1,3,0,10,2,7,64,39,25,345.6,10,37.8,88.8,136.6,"1",0,0,0,0,1,8,8.142858,0,1,-1.142858,-.8571429,0,0,136.6,1463.6
2,2413,24,1,3,0,11,2,5,48,26,22,566.4,14,59,88.8,161.8,"1",0,0,0,0,1,6,6.142857,0,-2,-1.142857,-1.142858,0,0,161.8,1625.4
2,2413,24,1,3,0,12,2,5,51,29,22,540.6,14,53,88.8,155.8,"1",0,0,0,0,1,6.375,6.571429,0,0,-1.571429,-1.142857,0,0,155.8,1781.2
2,2413,24,1,3,0,13,2,6,54,30,24,507.6,12,56.4,88.8,157.2,"1",1,0,0,1,1,6.75,6.857143,0,1,-.8571429,-1.571429,0,0,156.2,1937.4
2,2413,24,1,3,0,14,2,6,59,34,25,436.6,12,44.4,88.8,145.2,"1",0,0,0,0,1,7.375,7.571429,0,0,-1.571429,-.8571429,0,0,145.2,2082.6
2,2413,24,1,3,0,15,2,5,56,27,29,481.6,14,43,88.8,145.8,"1",0,0,0,0,1,7,7.285714,0,-1,-2.285714,-1.571429,0,0,145.8,2228.4
2,2414,24,2,0,2,1,1,8,46,21,25,579.6,8,100.8,88.8,197.6,"1",0,0,0,0,1,5.75,5.428571,,,2.571429,,1,,197.6,197.6
2,2414,24,2,0,2,2,1,8,51,31,20,540.6,8,84.8,88.8,181.6,"0",0,0,0,0,0,6.375,6.142857,0,0,1.857143,2.571429,1,1,181.6,379.2
2,2414,24,2,0,2,3,1,10,58,28,30,452.4,4,78,88.8,170.8,"0",0,0,0,0,0,7.25,6.857143,0,2,3.142857,1.857143,1,1,170.8,550
2,2414,24,2,0,2,4,1,5,63,36,27,365.4,14,29,88.8,131.8,"1",0,0,0,0,1,7.875,8.285714,0,-5,-3.285714,3.142857,0,1,131.8,681.8
2,2414,24,2,0,2,5,1,4,44,28,16,589.6,16,53.6,88.8,158.4,"0",0,0,0,0,0,5.5,5.714286,0,-1,-1.714286,-3.285714,0,0,158.4,840.2
2,2414,24,2,0,2,6,1,6,50,29,21,550,12,66,88.8,166.8,"0",0,0,0,0,0,6.25,6.285714,0,2,-.2857141,-1.714286,0,0,166.8,1007
2,2414,24,2,0,2,7,1,6,84,60,24,-218.4,12,-15.6,88.8,85.2,"0",0,0,0,0,0,10.5,11.14286,0,0,-5.142858,-.2857141,0,0,85.2,1092.2
2,2414,24,2,0,2,8,2,8,55,33,22,495,8,72,88.8,168.8,"0",0,0,0,0,0,6.875,6.714286,0,2,1.285714,-5.142858,1,0,168.8,1261
2,2414,24,2,0,2,9,2,5,54,34,20,507.6,14,47,88.8,149.8,"0",0,0,0,0,0,6.75,7,0,-3,-2,1.285714,0,1,149.8,1410.8
2,2414,24,2,0,2,10,2,8,64,39,25,345.6,8,43.2,88.8,140,"1",0,1,3,3,1,8,8,0,3,0,-2,0,0,137,1547.8
2,2414,24,2,0,2,11,2,6,48,26,22,566.4,12,70.8,88.8,171.6,"1",0,0,0,0,1,6,6,1,-2,0,0,0,0,171.6,1719.4
2,2414,24,2,0,2,12,2,6,51,29,22,540.6,12,63.6,88.8,164.4,"1",0,0,0,0,1,6.375,6.428571,0,0,-.4285712,0,0,0,164.4,1883.8
2,2414,24,2,0,2,13,2,8,54,30,24,507.6,8,75.2,88.8,172,"0",0,0,0,0,0,6.75,6.571429,0,2,1.428571,-.4285712,1,0,172,2055.8
2,2414,24,2,0,2,14,2,6,59,34,25,436.6,12,44.4,88.8,145.2,"0",0,0,0,0,0,7.375,7.571429,0,-2,-1.571429,1.428571,0,1,145.2,2201
2,2414,24,2,0,2,15,2,8,56,27,29,481.6,8,68.8,88.8,165.6,"0",0,0,0,0,0,7,6.857143,0,2,1.142857,-1.571429,1,0,165.6,2366.6
2,2415,24,1,5,0,1,1,4,46,21,25,579.6,16,50.4,88.8,155.2,"1",0,0,0,0,1,5.75,6,,,-2,,0,,155.2,155.2
2,2415,24,1,5,0,2,1,12,51,31,20,540.6,0,127.2,88.8,216,"1",0,0,0,0,1,6.375,5.571429,0,8,6.428571,-2,1,0,216,371.2
2,2415,24,1,5,0,3,1,10,58,28,30,452.4,4,78,88.8,170.8,"1",0,0,0,0,1,7.25,6.857143,0,-2,3.142857,6.428571,1,1,170.8,542
2,2415,24,1,5,0,4,1,12,63,36,27,365.4,0,69.6,88.8,158.4,"1",0,0,0,0,1,7.875,7.285714,0,2,4.714286,3.142857,1,1,158.4,700.4
2,2415,24,1,5,0,5,1,3,44,28,16,589.6,18,40.2,88.8,147,"1",0,0,0,0,1,5.5,5.857143,0,-9,-2.857143,4.714286,0,1,147,847.4
2,2415,24,1,5,0,6,1,5,50,29,21,550,14,55,88.8,157.8,"1",0,0,0,0,1,6.25,6.428571,0,2,-1.428571,-2.857143,0,0,157.8,1005.2
2,2415,24,1,5,0,7,1,12,84,60,24,-218.4,0,-31.2,88.8,57.6,"1",2,0,0,2,1,10.5,10.28571,0,7,1.714286,-1.428571,1,0,55.6,1060.8
2,2415,24,1,5,0,8,2,5,55,33,22,495,14,45,88.8,147.8,"1",2,0,0,2,1,6.875,7.142857,0,-7,-2.142857,1.714286,0,1,145.8,1206.6
2,2415,24,1,5,0,9,2,6,54,34,20,507.6,12,56.4,88.8,157.2,"1",7,0,0,7,1,6.75,6.857143,0,1,-.8571429,-2.142857,0,0,150.2,1356.8
2,2415,24,1,5,0,10,2,7,64,39,25,345.6,10,37.8,88.8,136.6,"1",0,0,0,0,1,8,8.142858,0,1,-1.142858,-.8571429,0,0,136.6,1493.4
2,2415,24,1,5,0,11,2,5,48,26,22,566.4,14,59,88.8,161.8,"1",0,0,0,0,1,6,6.142857,0,-2,-1.142857,-1.142858,0,0,161.8,1655.2
2,2415,24,1,5,0,12,2,6,51,29,22,540.6,12,63.6,88.8,164.4,"1",0,0,0,0,1,6.375,6.428571,0,1,-.4285712,-1.142857,0,0,164.4,1819.6
2,2415,24,1,5,0,13,2,6,54,30,24,507.6,12,56.4,88.8,157.2,"1",5,0,0,5,1,6.75,6.857143,0,0,-.8571429,-.4285712,0,0,152.2,1971.8
2,2415,24,1,5,0,14,2,6,59,34,25,436.6,12,44.4,88.8,145.2,"1",0,0,0,0,1,7.375,7.571429,0,0,-1.571429,-.8571429,0,0,145.2,2117
2,2415,24,1,5,0,15,2,6,56,27,29,481.6,12,51.6,88.8,152.4,"1",0,0,0,0,1,7,7.142857,0,0,-1.142857,-1.571429,0,0,152.4,2269.4
2,2416,24,2,0,1,1,1,11,46,21,25,579.6,2,138.6,88.8,229.4,"0",0,0,0,0,0,5.75,5,,,6,,1,,229.4,229.4
2,2416,24,2,0,1,2,1,5,51,31,20,540.6,14,53,88.8,155.8,"1",0,0,0,0,1,6.375,6.571429,0,-6,-1.571429,6,0,1,155.8,385.2
2,2416,24,2,0,1,3,1,10,58,28,30,452.4,4,78,88.8,170.8,"1",0,0,0,0,1,7.25,6.857143,0,5,3.142857,-1.571429,1,0,170.8,556
2,2416,24,2,0,1,4,1,11,63,36,27,365.4,2,63.8,88.8,154.6,"0",0,0,0,0,0,7.875,7.428571,0,1,3.571429,3.142857,1,1,154.6,710.6
2,2416,24,2,0,1,5,1,5,44,28,16,589.6,14,67,88.8,169.8,"0",0,0,0,0,0,5.5,5.571429,0,-6,-.5714288,3.571429,0,1,169.8,880.4
2,2416,24,2,0,1,6,1,7,50,29,21,550,10,77,88.8,175.8,"1",0,0,0,0,1,6.25,6.142857,0,2,.8571429,-.5714288,1,0,175.8,1056.2
2,2416,24,2,0,1,7,1,8,84,60,24,-218.4,8,-20.8,88.8,76,"1",0,4,12,12,1,10.5,10.85714,0,1,-2.857142,.8571429,0,1,64,1120.2
2,2416,24,2,0,1,8,2,5,55,33,22,495,14,45,88.8,147.8,"0",0,0,0,0,0,6.875,7.142857,4,-3,-2.142857,-2.857142,0,0,147.8,1268
2,2416,24,2,0,1,9,2,5,54,34,20,507.6,14,47,88.8,149.8,"0",0,0,0,0,0,6.75,7,0,0,-2,-2.142857,0,0,149.8,1417.8
2,2416,24,2,0,1,10,2,5,64,39,25,345.6,14,27,88.8,129.8,"0",0,0,0,0,0,8,8.428572,0,0,-3.428572,-2,0,0,129.8,1547.6
2,2416,24,2,0,1,11,2,6,48,26,22,566.4,12,70.8,88.8,171.6,"0",0,0,0,0,0,6,6,0,1,0,-3.428572,0,0,171.6,1719.2
2,2416,24,2,0,1,12,2,6,51,29,22,540.6,12,63.6,88.8,164.4,"0",0,0,0,0,0,6.375,6.428571,0,0,-.4285712,0,0,0,164.4,1883.6
2,2416,24,2,0,1,13,2,7,54,30,24,507.6,10,65.8,88.8,164.6,"0",0,0,0,0,0,6.75,6.714286,0,1,.2857141,-.4285712,1,0,164.6,2048.2
2,2416,24,2,0,1,14,2,7,59,34,25,436.6,10,51.8,88.8,150.6,"1",0,0,0,0,1,7.375,7.428571,0,0,-.4285712,.2857141,0,1,150.6,2198.8
2,2416,24,2,0,1,15,2,9,56,27,29,481.6,6,77.4,88.8,172.2,"1",0,0,0,0,1,7,6.714286,0,2,2.285714,-.4285712,1,0,172.2,2371
3,3101,31,1,5,0,1,1,4,39,21,18,600.6,16,61.6,88.8,166.4,"1",6,1,3,9,1,4.875,5,,,-1,,0,,157.4,157.4
3,3101,31,1,5,0,2,1,6,42,24,18,596.4,12,85.2,88.8,186,"-",6,2,6,12,1,5.25,5.142857,1,2,.8571429,-1,1,0,174,331.4
3,3101,31,1,5,0,3,1,4,38,25,13,600.4,16,63.2,88.8,168,"-",6,0,0,6,1,4.75,4.857143,2,-2,-.8571429,.8571429,0,1,162,493.4
3,3101,31,1,5,0,4,1,5,38,22,16,600.4,14,79,88.8,181.8,"-",3,0,0,3,1,4.75,4.714286,0,1,.2857141,-.8571429,1,0,178.8,672.2
3,3101,31,1,5,0,5,1,5,42,33,9,596.4,14,71,88.8,173.8,"-",5,1,3,8,1,5.25,5.285714,0,0,-.2857141,.2857141,0,1,165.8,838
3,3101,31,1,5,0,6,1,10,45,34,11,585,4,130,88.8,222.8,"-",9,13,39,48,1,5.625,5,1,5,5,-.2857141,1,0,174.8,1012.8
3,3101,31,1,5,0,7,1,5,43,26,17,593.4,14,69,88.8,171.8,"-",4,0,0,4,1,5.375,5.428571,13,-5,-.4285712,5,0,1,167.8,1180.6
3,3101,31,1,5,0,8,2,5,46,33,13,579.6,14,63,88.8,165.8,"-",5,0,0,5,1,5.75,5.857143,0,0,-.8571429,-.4285712,0,0,160.8,1341.4
