Period,Sender,Receiver,Type,Points,Profit,ID,Group,TypeP,Group1_ID,Group2_ID
4,9,15,1,0,167.8,5,2,-,5,0
4,9,16,1,0,167.8,3,2,-,3,0
4,10,9,1,0,167.8,1,2,-,1,0
4,10,11,1,0,167.8,2,2,-,2,0
4,10,12,1,0,167.8,4,2,-,4,0
4,10,15,1,0,167.8,5,2,-,5,0
4,10,16,1,0,167.8,3,2,-,3,0
4,11,9,1,0,167.8,1,2,-,1,0
4,11,12,1,0,167.8,4,2,-,4,0
4,11,15,1,0,167.8,5,2,-,5,0
4,11,16,1,0,167.8,3,2,-,3,0
4,12,9,1,0,167.8,1,2,-,1,0
4,12,11,1,0,167.8,2,2,-,2,0
4,12,15,1,0,167.8,5,2,-,5,0
4,12,16,1,0,167.8,3,2,-,3,0
4,13,9,1,0,167.8,1,2,-,1,0
4,13,11,1,0,167.8,2,2,-,2,0
4,13,12,1,0,167.8,4,2,-,4,0
4,13,15,1,0,167.8,5,2,-,5,0
4,13,16,1,0,167.8,3,2,-,3,0
4,14,9,1,0,167.8,1,2,-,1,0
4,14,11,1,0,167.8,2,2,-,2,0
4,14,12,1,0,167.8,4,2,-,4,0
4,14,15,1,0,167.8,5,2,-,5,0
4,14,16,1,0,167.8,3,2,-,3,0
4,15,9,1,0,167.8,1,2,-,1,0
4,15,11,1,0,167.8,2,2,-,2,0
4,15,12,1,0,167.8,4,2,-,4,0
4,15,16,1,0,167.8,3,2,-,3,0
4,16,9,1,0,167.8,1,2,-,1,0
4,16,11,1,0,167.8,2,2,-,2,0
4,16,12,1,0,167.8,4,2,-,4,0
4,16,15,1,0,167.8,5,2,-,5,0
4,1,2,2,3,250.8,3,1,-,0,3
4,1,4,2,0,181.8,1,1,-,0,1
4,1,8,2,0,126.6,2,1,-,0,2
4,2,4,2,0,181.8,1,1,-,0,1
4,2,8,2,0,126.6,2,1,-,0,2
4,3,2,2,4,250.8,3,1,-,0,3
4,3,4,2,0,181.8,1,1,-,0,1
4,3,8,2,0,126.6,2,1,-,0,2
4,4,2,2,0,250.8,3,1,-,0,3
4,4,8,2,0,126.6,2,1,-,0,2
4,5,2,2,1,250.8,3,1,-,0,3
4,5,4,2,1,181.8,1,1,-,0,1
4,5,8,2,1,126.6,2,1,-,0,2
4,6,2,2,5,250.8,3,1,-,0,3
4,6,4,2,0,181.8,1,1,-,0,1
4,6,8,2,0,126.6,2,1,-,0,2
4,7,2,2,5,250.8,3,1,-,0,3
