Treatment,Period,Subject,Group,Profit,TotalProfit,Type,Group1_ID,Group2_ID,Investment,sumInvestment,sumInvestmentGroup1,sumInvestmentGroup2,Profit1_Public_Total,Profit1_Private,Profit1_Public,Fixed,Profit1,TypeP,Assigned,ReceivedPoints,Received,Reduction,Profit2
PARTIAL,9,15,4,150.2,1356.8,1,5,0,6,54,34,20,507.6,12,56.4,88.8,157.2,1,7,0,0,7,150.2
PARTIAL,9,16,4,149.8,1417.8,2,0,1,5,54,34,20,507.6,14,47,88.8,149.8,0,0,0,0,0,149.8
PARTIAL,10,1,3,182.4,1768.2,2,0,2,12,58,29,29,452.4,0,93.6,88.8,182.4,0,0,0,0,0,182.4
PARTIAL,10,2,3,182.4,1665.2,2,0,1,12,58,29,29,452.4,0,93.6,88.8,182.4,0,0,0,0,0,182.4
PARTIAL,10,3,3,159.2,1515.2,1,4,0,8,58,29,29,452.4,8,62.4,88.8,159.2,1,0,0,0,0,159.2
PARTIAL,10,4,3,129.8,1431.4,2,0,3,5,58,29,29,452.4,14,39,88.8,141.8,1,0,4,12,12,129.8
PARTIAL,10,5,3,147.6,1342.6,1,5,0,6,58,29,29,452.4,12,46.8,88.8,147.6,1,0,0,0,0,147.6
PARTIAL,10,6,3,153.4,1475.4,1,2,0,7,58,29,29,452.4,10,54.6,88.8,153.4,1,0,0,0,0,153.4
PARTIAL,10,7,3,136,1260.4,1,3,0,4,58,29,29,452.4,16,31.2,88.8,136,1,0,0,0,0,136
PARTIAL,10,8,3,132,1408.6,1,1,0,4,58,29,29,452.4,16,31.2,88.8,136,1,4,0,0,4,132
PARTIAL,10,9,4,140,1449.8,1,1,0,8,64,39,25,345.6,8,43.2,88.8,140,1,0,0,0,0,140
PARTIAL,10,10,4,143.4,1465,1,4,0,9,64,39,25,345.6,6,48.6,88.8,143.4,1,0,0,0,0,143.4
PARTIAL,10,11,4,153.6,1596.2,2,0,3,12,64,39,25,345.6,0,64.8,88.8,153.6,0,0,0,0,0,153.6
PARTIAL,10,12,4,139,1458,1,2,0,8,64,39,25,345.6,8,43.2,88.8,140,1,1,0,0,1,139
PARTIAL,10,13,4,136.6,1463.6,1,3,0,7,64,39,25,345.6,10,37.8,88.8,136.6,1,0,0,0,0,136.6
PARTIAL,10,14,4,137,1547.8,2,0,2,8,64,39,25,345.6,8,43.2,88.8,140,1,0,1,3,3,137
PARTIAL,10,15,4,136.6,1493.4,1,5,0,7,64,39,25,345.6,10,37.8,88.8,136.6,1,0,0,0,0,136.6
PARTIAL,10,16,4,129.8,1547.6,2,0,1,5,64,39,25,345.6,14,27,88.8,129.8,0,0,0,0,0,129.8
PARTIAL,11,1,3,170.4,1938.6,2,0,2,12,58,29,29,452.4,0,93.6,88.8,182.4,1,0,4,12,12,170.4
PARTIAL,11,2,3,182.4,1847.6,2,0,1,12,58,29,29,452.4,0,93.6,88.8,182.4,0,0,0,0,0,182.4
PARTIAL,11,3,3,153.4,1668.6,1,4,0,7,58,29,29,452.4,10,54.6,88.8,153.4,1,0,0,0,0,153.4
PARTIAL,11,4,3,141.8,1573.2,2,0,3,5,58,29,29,452.4,14,39,88.8,141.8,0,0,0,0,0,141.8
PARTIAL,11,5,3,140.8,1483.4,1,5,0,5,58,29,29,452.4,14,39,88.8,141.8,1,1,0,0,1,140.8
PARTIAL,11,6,3,153.4,1628.8,1,2,0,7,58,29,29,452.4,10,54.6,88.8,153.4,1,0,0,0,0,153.4
PARTIAL,11,7,3,141.8,1402.2,1,3,0,5,58,29,29,452.4,14,39,88.8,141.8,1,0,0,0,0,141.8
PARTIAL,11,8,3,138.8,1547.4,1,1,0,5,58,29,29,452.4,14,39,88.8,141.8,1,3,0,0,3,138.8
PARTIAL,11,9,4,161.8,1611.6,1,1,0,5,48,26,22,566.4,14,59,88.8,161.8,1,0,0,0,0,161.8
PARTIAL,11,10,4,171.6,1636.6,1,4,0,6,48,26,22,566.4,12,70.8,88.8,171.6,1,0,0,0,0,171.6
PARTIAL,11,11,4,210.8,1807,2,0,3,10,48,26,22,566.4,4,118,88.8,210.8,0,0,0,0,0,210.8
PARTIAL,11,12,4,161.8,1619.8,1,2,0,5,48,26,22,566.4,14,59,88.8,161.8,1,0,0,0,0,161.8
PARTIAL,11,13,4,161.8,1625.4,1,3,0,5,48,26,22,566.4,14,59,88.8,161.8,1,0,0,0,0,161.8
PARTIAL,11,14,4,171.6,1719.4,2,0,2,6,48,26,22,566.4,12,70.8,88.8,171.6,1,0,0,0,0,171.6
PARTIAL,11,15,4,161.8,1655.2,1,5,0,5,48,26,22,566.4,14,59,88.8,161.8,1,0,0,0,0,161.8
PARTIAL,11,16,4,171.6,1719.2,2,0,1,6,48,26,22,566.4,12,70.8,88.8,171.6,0,0,0,0,0,171.6
PARTIAL,12,1,3,172.8,2111.4,2,0,2,12,60,31,29,420,0,84,88.8,172.8,0,0,0,0,0,172.8
PARTIAL,12,2,3,172.8,2020.4,2,0,1,12,60,31,29,420,0,84,88.8,172.8,0,0,0,0,0,172.8
PARTIAL,12,3,3,147.8,1816.4,1,4,0,7,60,31,29,420,10,49,88.8,147.8,1,0,0,0,0,147.8
PARTIAL,12,4,3,128.8,1702,2,0,3,5,60,31,29,420,14,35,88.8,137.8,1,0,3,9,9,128.8
PARTIAL,12,5,3,142.8,1626.2,1,5,0,6,60,31,29,420,12,42,88.8,142.8,1,0,0,0,0,142.8
PARTIAL,12,6,3,147.8,1776.6,1,2,0,7,60,31,29,420,10,49,88.8,147.8,1,0,0,0,0,147.8
PARTIAL,12,7,3,142.8,1545,1,3,0,6,60,31,29,420,12,42,88.8,142.8,1,0,0,0,0,142.8
PARTIAL,12,8,3,134.8,1682.2,1,1,0,5,60,31,29,420,14,35,88.8,137.8,1,3,0,0,3,134.8
PARTIAL,12,9,4,164.4,1776,1,1,0,6,51,29,22,540.6,12,63.6,88.8,164.4,1,0,0,0,0,164.4
PARTIAL,12,10,4,164.4,1801,1,4,0,6,51,29,22,540.6,12,63.6,88.8,164.4,1,0,0,0,0,164.4
PARTIAL,12,11,4,198.8,2005.8,2,0,3,10,51,29,22,540.6,4,106,88.8,198.8,0,0,0,0,0,198.8
PARTIAL,12,12,4,164.4,1784.2,1,2,0,6,51,29,22,540.6,12,63.6,88.8,164.4,1,0,0,0,0,164.4
PARTIAL,12,13,4,155.8,1781.2,1,3,0,5,51,29,22,540.6,14,53,88.8,155.8,1,0,0,0,0,155.8
PARTIAL,12,14,4,164.4,1883.8,2,0,2,6,51,29,22,540.6,12,63.6,88.8,164.4,1,0,0,0,0,164.4
PARTIAL,12,15,4,164.4,1819.6,1,5,0,6,51,29,22,540.6,12,63.6,88.8,164.4,1,0,0,0,0,164.4
PARTIAL,12,16,4,164.4,1883.6,2,0,1,6,51,29,22,540.6,12,63.6,88.8,164.4,0,0,0,0,0,164.4
PARTIAL,13,1,3,160.8,2272.2,2,0,2,12,60,31,29,420,0,84,88.8,172.8,1,0,4,12,12,160.8
PARTIAL,13,2,3,172.8,2193.2,2,0,1,12,60,31,29,420,0,84,88.8,172.8,0,0,0,0,0,172.8
PARTIAL,13,3,3,142.8,1959.2,1,4,0,6,60,31,29,420,12,42,88.8,142.8,1,0,0,0,0,142.8
PARTIAL,13,4,3,137.8,1839.8,2,0,3,5,60,31,29,420,14,35,88.8,137.8,0,0,0,0,0,137.8
PARTIAL,13,5,3,142.8,1769,1,5,0,6,60,31,29,420,12,42,88.8,142.8,1,0,0,0,0,142.8
PARTIAL,13,6,3,147.8,1924.4,1,2,0,7,60,31,29,420,10,49,88.8,147.8,1,0,0,0,0,147.8
PARTIAL,13,7,3,142.8,1687.8,1,3,0,6,60,31,29,420,12,42,88.8,142.8,1,0,0,0,0,142.8
PARTIAL,13,8,3,138.8,1821,1,1,0,6,60,31,29,420,12,42,88.8,142.8,1,4,0,0,4,138.8
PARTIAL,13,9,4,157.2,1933.2,1,1,0,6,54,30,24,507.6,12,56.4,88.8,157.2,1,0,0,0,0,157.2
PARTIAL,13,10,4,157.2,1958.2,1,4,0,6,54,30,24,507.6,12,56.4,88.8,157.2,1,0,0,0,0,157.2
PARTIAL,13,11,4,158.4,2164.2,2,0,3,9,54,30,24,507.6,6,84.6,88.8,179.4,1,0,7,21,21,158.4
PARTIAL,13,12,4,156.2,1940.4,1,2,0,6,54,30,24,507.6,12,56.4,88.8,157.2,1,1,0,0,1,156.2
PARTIAL,13,13,4,156.2,1937.4,1,3,0,6,54,30,24,507.6,12,56.4,88.8,157.2,1,1,0,0,1,156.2
PARTIAL,13,14,4,172,2055.8,2,0,2,8,54,30,24,507.6,8,75.2,88.8,172,0,0,0,0,0,172
PARTIAL,13,15,4,152.2,1971.8,1,5,0,6,54,30,24,507.6,12,56.4,88.8,157.2,1,5,0,0,5,152.2
PARTIAL,13,16,4,164.6,2048.2,2,0,1,7,54,30,24,507.6,10,65.8,88.8,164.6,0,0,0,0,0,164.6
PARTIAL,14,1,3,144,2416.2,2,0,2,12,66,30,36,303.6,0,55.2,88.8,144,0,0,0,0,0,144
PARTIAL,14,2,3,129,2322.2,2,0,1,12,66,30,36,303.6,0,55.2,88.8,144,1,0,5,15,15,129
PARTIAL,14,3,3,125.8,2085,1,4,0,5,66,30,36,303.6,14,23,88.8,125.8,1,0,0,0,0,125.8
PARTIAL,14,4,3,144,1983.8,2,0,3,12,66,30,36,303.6,0,55.2,88.8,144,0,0,0,0,0,144
PARTIAL,14,5,3,125.4,1894.4,1,5,0,6,66,30,36,303.6,12,27.6,88.8,128.4,1,3,0,0,3,125.4
PARTIAL,14,6,3,131,2055.4,1,2,0,7,66,30,36,303.6,10,32.2,88.8,131,1,0,0,0,0,131
PARTIAL,14,7,3,128.4,1816.2,1,3,0,6,66,30,36,303.6,12,27.6,88.8,128.4,1,0,0,0,0,128.4
PARTIAL,14,8,3,126.4,1947.4,1,1,0,6,66,30,36,303.6,12,27.6,88.8,128.4,1,2,0,0,2,126.4
PARTIAL,14,9,4,150.6,2083.8,1,1,0,7,59,34,25,436.6,10,51.8,88.8,150.6,1,0,0,0,0,150.6
PARTIAL,14,10,4,156,2114.2,1,4,0,8,59,34,25,436.6,8,59.2,88.8,156,1,0,0,0,0,156
PARTIAL,14,11,4,177.6,2341.8,2,0,3,12,59,34,25,436.6,0,88.8,88.8,177.6,0,0,0,0,0,177.6
PARTIAL,14,12,4,150.6,2091,1,2,0,7,59,34,25,436.6,10,51.8,88.8,150.6,1,0,0,0,0,150.6
PARTIAL,14,13,4,145.2,2082.6,1,3,0,6,59,34,25,436.6,12,44.4,88.8,145.2,1,0,0,0,0,145.2
PARTIAL,14,14,4,145.2,2201,2,0,2,6,59,34,25,436.6,12,44.4,88.8,145.2,0,0,0,0,0,145.2
PARTIAL,14,15,4,145.2,2117,1,5,0,6,59,34,25,436.6,12,44.4,88.8,145.2,1,0,0,0,0,145.2
PARTIAL,14,16,4,150.6,2198.8,2,0,1,7,59,34,25,436.6,10,51.8,88.8,150.6,1,0,0,0,0,150.6
PARTIAL,15,1,3,136.8,2553,2,0,2,12,65,31,34,325,0,60,88.8,148.8,1,0,4,12,12,136.8
PARTIAL,15,2,3,148.8,2471,2,0,1,12,65,31,34,325,0,60,88.8,148.8,0,0,0,0,0,148.8
PARTIAL,15,3,3,130.8,2215.8,1,4,0,6,65,31,34,325,12,30,88.8,130.8,1,0,0,0,0,130.8
PARTIAL,15,4,3,142.8,2126.6,2,0,3,10,65,31,34,325,4,50,88.8,142.8,0,0,0,0,0,142.8
PARTIAL,15,5,3,124.8,2019.2,1,5,0,6,65,31,34,325,12,30,88.8,130.8,1,0,2,6,6,124.8
PARTIAL,15,6,3,133.8,2189.2,1,2,0,7,65,31,34,325,10,35,88.8,133.8,1,0,0,0,0,133.8
PARTIAL,15,7,3,130.8,1947,1,3,0,6,65,31,34,325,12,30,88.8,130.8,1,0,0,0,0,130.8
PARTIAL,15,8,3,124.8,2072.2,1,1,0,6,65,31,34,325,12,30,88.8,130.8,1,6,0,0,6,124.8
PARTIAL,15,9,4,145.8,2229.6,1,1,0,5,56,27,29,481.6,14,43,88.8,145.8,1,0,0,0,0,145.8
PARTIAL,15,10,4,152.4,2266.6,1,4,0,6,56,27,29,481.6,12,51.6,88.8,152.4,1,0,0,0,0,152.4
PARTIAL,15,11,4,192,2533.8,2,0,3,12,56,27,29,481.6,0,103.2,88.8,192,0,0,0,0,0,192
PARTIAL,15,12,4,145.8,2236.8,1,2,0,5,56,27,29,481.6,14,43,88.8,145.8,1,0,0,0,0,145.8
PARTIAL,15,13,4,145.8,2228.4,1,3,0,5,56,27,29,481.6,14,43,88.8,145.8,1,0,0,0,0,145.8
PARTIAL,15,14,4,165.6,2366.6,2,0,2,8,56,27,29,481.6,8,68.8,88.8,165.6,0,0,0,0,0,165.6
PARTIAL,15,15,4,152.4,2269.4,1,5,0,6,56,27,29,481.6,12,51.6,88.8,152.4,1,0,0,0,0,152.4
PARTIAL,15,16,4,172.2,2371,2,0,1,9,56,27,29,481.6,6,77.4,88.8,172.2,1,0,0,0,0,172.2
FULL,1,1,1,157.4,157.4,1,5,0,4,39,21,18,600.6,16,61.6,88.8,166.4,1,6,1,3,9,157.4
FULL,1,2,1,181.2,181.2,2,0,3,6,39,21,18,600.6,12,92.4,88.8,193.2,-,0,4,12,12,181.2
FULL,1,3,1,169.8,169.8,1,3,0,5,39,21,18,600.6,14,77,88.8,179.8,-,4,2,6,10,169.8
FULL,1,4,1,173.8,173.8,2,0,1,5,39,21,18,600.6,14,77,88.8,179.8,-,0,2,6,6,173.8
FULL,1,5,1,163.4,163.4,1,2,0,4,39,21,18,600.6,16,61.6,88.8,166.4,-,3,0,0,3,163.4
FULL,1,6,1,166.4,166.4,1,1,0,4,39,21,18,600.6,16,61.6,88.8,166.4,-,0,0,0,0,166.4
FULL,1,7,1,163.4,163.4,1,4,0,4,39,21,18,600.6,16,61.6,88.8,166.4,-,0,1,3,3,163.4
FULL,1,8,1,197.6,197.6,2,0,2,7,39,21,18,600.6,10,107.8,88.8,206.6,-,0,3,9,9,197.6
FULL,1,9,2,161.8,161.8,1,1,0,5,47,25,22,573.4,14,61,88.8,163.8,-,2,0,0,2,161.8
FULL,1,10,2,163.8,163.8,2,0,1,5,47,25,22,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,1,11,2,163.8,163.8,1,2,0,5,47,25,22,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,1,12,2,163.8,163.8,1,4,0,5,47,25,22,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,1,13,2,163.8,163.8,2,0,2,5,47,25,22,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,1,14,2,223.2,223.2,2,0,3,12,47,25,22,573.4,0,146.4,88.8,235.2,-,0,4,12,12,223.2
FULL,1,15,2,161.8,161.8,1,5,0,5,47,25,22,573.4,14,61,88.8,163.8,-,2,0,0,2,161.8
FULL,1,16,2,163.8,163.8,1,3,0,5,47,25,22,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,2,1,1,174,331.4,1,5,0,6,42,24,18,596.4,12,85.2,88.8,186,-,6,2,6,12,174
FULL,2,2,1,189.4,370.6,2,0,3,8,42,24,18,596.4,8,113.6,88.8,210.4,-,0,7,21,21,189.4
FULL,2,3,1,141.4,311.2,1,3,0,3,42,24,18,596.4,18,42.6,88.8,149.4,-,5,1,3,8,141.4
FULL,2,4,1,167.8,341.6,2,0,1,5,42,24,18,596.4,14,71,88.8,173.8,-,0,2,6,6,167.8
FULL,2,5,1,154.6,318,1,2,0,4,42,24,18,596.4,16,56.8,88.8,161.6,-,7,0,0,7,154.6
FULL,2,6,1,157.6,324,1,1,0,4,42,24,18,596.4,16,56.8,88.8,161.6,-,1,1,3,4,157.6
FULL,2,7,1,183.2,346.6,1,4,0,7,42,24,18,596.4,10,99.4,88.8,198.2,-,0,5,15,15,183.2
FULL,2,8,1,170.8,368.4,2,0,2,5,42,24,18,596.4,14,71,88.8,173.8,-,0,1,3,3,170.8
FULL,2,9,2,152.4,314.2,1,1,0,6,56,33,23,481.6,12,51.6,88.8,152.4,-,0,0,0,0,152.4
FULL,2,10,2,152.4,316.2,2,0,1,6,56,33,23,481.6,12,51.6,88.8,152.4,-,0,0,0,0,152.4
FULL,2,11,2,145.8,309.6,1,2,0,5,56,33,23,481.6,14,43,88.8,145.8,-,0,0,0,0,145.8
FULL,2,12,2,192,355.8,1,4,0,12,56,33,23,481.6,0,103.2,88.8,192,-,0,0,0,0,192
FULL,2,13,2,145.8,309.6,2,0,2,5,56,33,23,481.6,14,43,88.8,145.8,-,0,0,0,0,145.8
FULL,2,14,2,192,415.2,2,0,3,12,56,33,23,481.6,0,103.2,88.8,192,-,0,0,0,0,192
FULL,2,15,2,145.8,307.6,1,5,0,5,56,33,23,481.6,14,43,88.8,145.8,-,0,0,0,0,145.8
FULL,2,16,2,145.8,309.6,1,3,0,5,56,33,23,481.6,14,43,88.8,145.8,-,0,0,0,0,145.8
FULL,3,1,1,162,493.4,1,5,0,4,38,25,13,600.4,16,63.2,88.8,168,-,6,0,0,6,162
FULL,3,2,1,168,538.6,2,0,3,4,38,25,13,600.4,16,63.2,88.8,168,-,0,0,0,0,168
FULL,3,3,1,187.2,498.4,1,3,0,8,38,25,13,600.4,8,126.4,88.8,223.2,-,0,12,36,36,187.2
FULL,3,4,1,168,509.6,2,0,1,4,38,25,13,600.4,16,63.2,88.8,168,-,0,0,0,0,168
FULL,3,5,1,168,486,1,2,0,4,38,25,13,600.4,16,63.2,88.8,168,-,0,0,0,0,168
FULL,3,6,1,179.8,503.8,1,1,0,5,38,25,13,600.4,14,79,88.8,181.8,-,2,0,0,2,179.8
FULL,3,7,1,164,510.6,1,4,0,4,38,25,13,600.4,16,63.2,88.8,168,-,4,0,0,4,164
FULL,3,8,1,181.8,550.2,2,0,2,5,38,25,13,600.4,14,79,88.8,181.8,-,0,0,0,0,181.8
FULL,3,9,2,156.8,471,1,1,0,5,49,25,24,558.6,14,57,88.8,159.8,-,3,0,0,3,156.8
FULL,3,10,2,144.4,460.6,2,0,1,4,49,25,24,558.6,16,45.6,88.8,150.4,-,0,2,6,6,144.4
FULL,3,11,2,157.8,467.4,1,2,0,5,49,25,24,558.6,14,57,88.8,159.8,-,2,0,0,2,157.8
FULL,3,12,2,156.8,512.6,1,4,0,5,49,25,24,558.6,14,57,88.8,159.8,-,3,0,0,3,156.8
FULL,3,13,2,176,485.6,2,0,2,8,49,25,24,558.6,8,91.2,88.8,188,-,0,4,12,12,176
FULL,3,14,2,195.6,610.8,2,0,3,12,49,25,24,558.6,0,136.8,88.8,225.6,-,0,10,30,30,195.6
FULL,3,15,2,153.8,461.4,1,5,0,5,49,25,24,558.6,14,57,88.8,159.8,-,6,0,0,6,153.8
FULL,3,16,2,157.8,467.4,1,3,0,5,49,25,24,558.6,14,57,88.8,159.8,-,2,0,0,2,157.8
FULL,4,1,1,178.8,672.2,1,5,0,5,38,22,16,600.4,14,79,88.8,181.8,-,3,0,0,3,178.8
FULL,4,2,1,196.8,735.4,2,0,3,10,38,22,16,600.4,4,158,88.8,250.8,-,0,18,54,54,196.8
FULL,4,3,1,164,662.4,1,3,0,4,38,22,16,600.4,16,63.2,88.8,168,-,4,0,0,4,164
FULL,4,4,1,178.8,688.4,2,0,1,5,38,22,16,600.4,14,79,88.8,181.8,-,0,1,3,3,178.8
FULL,4,5,1,165,651,1,2,0,4,38,22,16,600.4,16,63.2,88.8,168,-,3,0,0,3,165
FULL,4,6,1,163,666.8,1,1,0,4,38,22,16,600.4,16,63.2,88.8,168,-,5,0,0,5,163
FULL,4,7,1,176.8,687.4,1,4,0,5,38,22,16,600.4,14,79,88.8,181.8,-,5,0,0,5,176.8
FULL,4,8,1,123.6,673.8,2,0,2,1,38,22,16,600.4,22,15.8,88.8,126.6,-,0,1,3,3,123.6
FULL,4,9,2,165.8,636.8,1,1,0,5,45,25,20,585,14,65,88.8,167.8,-,2,0,0,2,165.8
FULL,4,10,2,139.8,600.4,2,0,1,3,45,25,20,585,18,39,88.8,145.8,-,0,2,6,6,139.8
FULL,4,11,2,165.8,633.2,1,2,0,5,45,25,20,585,14,65,88.8,167.8,-,2,0,0,2,165.8
FULL,4,12,2,165.8,678.4,1,4,0,5,45,25,20,585,14,65,88.8,167.8,-,2,0,0,2,165.8
FULL,4,13,2,161.8,647.4,2,0,2,5,45,25,20,585,14,65,88.8,167.8,-,0,2,6,6,161.8
FULL,4,14,2,214.8,825.6,2,0,3,12,45,25,20,585,0,156,88.8,244.8,-,0,10,30,30,214.8
FULL,4,15,2,161.8,623.2,1,5,0,5,45,25,20,585,14,65,88.8,167.8,-,6,0,0,6,161.8
FULL,4,16,2,165.8,633.2,1,3,0,5,45,25,20,585,14,65,88.8,167.8,-,2,0,0,2,165.8
FULL,5,1,1,165.8,838,1,5,0,5,42,33,9,596.4,14,71,88.8,173.8,-,5,1,3,8,165.8
FULL,5,2,1,134.2,869.6,2,0,3,2,42,33,9,596.4,20,28.4,88.8,137.2,-,0,1,3,3,134.2
FULL,5,3,1,201,863.4,1,3,0,11,42,33,9,596.4,2,156.2,88.8,247,-,1,15,45,46,201
FULL,5,4,1,170.8,859.2,2,0,1,5,42,33,9,596.4,14,71,88.8,173.8,-,0,1,3,3,170.8
FULL,5,5,1,153.6,804.6,1,2,0,4,42,33,9,596.4,16,56.8,88.8,161.6,-,8,0,0,8,153.6
FULL,5,6,1,177,843.8,1,1,0,6,42,33,9,596.4,12,85.2,88.8,186,-,6,1,3,9,177
FULL,5,7,1,186.2,873.6,1,4,0,7,42,33,9,596.4,10,99.4,88.8,198.2,-,3,3,9,12,186.2
FULL,5,8,1,134.2,808,2,0,2,2,42,33,9,596.4,20,28.4,88.8,137.2,-,0,1,3,3,134.2
FULL,5,9,2,162.8,799.6,1,1,0,5,45,25,20,585,14,65,88.8,167.8,-,5,0,0,5,162.8
FULL,5,10,2,134.8,735.2,2,0,1,2,45,25,20,585,20,26,88.8,134.8,-,0,0,0,0,134.8
FULL,5,11,2,162.8,796,1,2,0,5,45,25,20,585,14,65,88.8,167.8,-,5,0,0,5,162.8
FULL,5,12,2,162.8,841.2,1,4,0,5,45,25,20,585,14,65,88.8,167.8,-,5,0,0,5,162.8
FULL,5,13,2,172.8,820.2,2,0,2,6,45,25,20,585,12,78,88.8,178.8,-,0,2,6,6,172.8
FULL,5,14,2,169.8,995.4,2,0,3,12,45,25,20,585,0,156,88.8,244.8,-,0,25,75,75,169.8
FULL,5,15,2,160.8,784,1,5,0,5,45,25,20,585,14,65,88.8,167.8,-,7,0,0,7,160.8
FULL,5,16,2,162.8,796,1,3,0,5,45,25,20,585,14,65,88.8,167.8,-,5,0,0,5,162.8
FULL,6,1,1,174.8,1012.8,1,5,0,10,45,34,11,585,4,130,88.8,222.8,-,9,13,39,48,174.8
FULL,6,2,1,156.8,1026.4,2,0,3,4,45,34,11,585,16,52,88.8,156.8,-,0,0,0,0,156.8
FULL,6,3,1,174.8,1038.2,1,3,0,7,45,34,11,585,10,91,88.8,189.8,-,3,4,12,15,174.8
FULL,6,4,1,167.8,1027,2,0,1,5,45,34,11,585,14,65,88.8,167.8,-,0,0,0,0,167.8
FULL,6,5,1,158.8,963.4,1,2,0,5,45,34,11,585,14,65,88.8,167.8,-,0,3,9,9,158.8
FULL,6,6,1,164.8,1008.6,1,1,0,6,45,34,11,585,12,78,88.8,178.8,-,5,3,9,14,164.8
FULL,6,7,1,172.8,1046.4,1,4,0,6,45,34,11,585,12,78,88.8,178.8,-,6,0,0,6,172.8
FULL,6,8,1,134.8,942.8,2,0,2,2,45,34,11,585,20,26,88.8,134.8,-,0,0,0,0,134.8
FULL,6,9,2,164.8,964.4,1,1,0,5,44,25,19,589.6,14,67,88.8,169.8,-,5,0,0,5,164.8
FULL,6,10,2,124.2,859.4,2,0,1,1,44,25,19,589.6,22,13.4,88.8,124.2,-,0,0,0,0,124.2
FULL,6,11,2,164.8,960.8,1,2,0,5,44,25,19,589.6,14,67,88.8,169.8,-,5,0,0,5,164.8
FULL,6,12,2,164.8,1006,1,4,0,5,44,25,19,589.6,14,67,88.8,169.8,-,5,0,0,5,164.8
FULL,6,13,2,181.2,1001.4,2,0,2,6,44,25,19,589.6,12,80.4,88.8,181.2,-,0,0,0,0,181.2
FULL,6,14,2,174.6,1170,2,0,3,12,44,25,19,589.6,0,160.8,88.8,249.6,-,0,25,75,75,174.6
FULL,6,15,2,164.8,948.8,1,5,0,5,44,25,19,589.6,14,67,88.8,169.8,-,5,0,0,5,164.8
FULL,6,16,2,164.8,960.8,1,3,0,5,44,25,19,589.6,14,67,88.8,169.8,-,5,0,0,5,164.8
FULL,7,1,1,167.8,1180.6,1,5,0,5,43,26,17,593.4,14,69,88.8,171.8,-,4,0,0,4,167.8
FULL,7,2,1,173.8,1200.2,2,0,3,10,43,26,17,593.4,4,138,88.8,230.8,-,0,19,57,57,173.8
FULL,7,3,1,173.6,1211.8,1,3,0,6,43,26,17,593.4,12,82.8,88.8,183.6,-,7,1,3,10,173.6
FULL,7,4,1,165.8,1192.8,2,0,1,5,43,26,17,593.4,14,69,88.8,171.8,-,0,2,6,6,165.8
FULL,7,5,1,158,1121.4,1,2,0,4,43,26,17,593.4,16,55.2,88.8,160,-,2,0,0,2,158
FULL,7,6,1,166.8,1175.4,1,1,0,5,43,26,17,593.4,14,69,88.8,171.8,-,5,0,0,5,166.8
FULL,7,7,1,179.6,1226,1,4,0,6,43,26,17,593.4,12,82.8,88.8,183.6,-,4,0,0,4,179.6
FULL,7,8,1,136.4,1079.2,2,0,2,2,43,26,17,593.4,20,27.6,88.8,136.4,-,0,0,0,0,136.4
FULL,7,9,2,159.8,1124.2,1,1,0,5,44,25,19,589.6,14,67,88.8,169.8,-,10,0,0,10,159.8
FULL,7,10,2,124.2,983.6,2,0,1,1,44,25,19,589.6,22,13.4,88.8,124.2,-,0,0,0,0,124.2
FULL,7,11,2,159.8,1120.6,1,2,0,5,44,25,19,589.6,14,67,88.8,169.8,-,10,0,0,10,159.8
FULL,7,12,2,169.8,1175.8,1,4,0,5,44,25,19,589.6,14,67,88.8,169.8,-,0,0,0,0,169.8
FULL,7,13,2,151.2,1152.6,2,0,2,6,44,25,19,589.6,12,80.4,88.8,181.2,-,0,10,30,30,151.2
FULL,7,14,2,129.6,1299.6,2,0,3,12,44,25,19,589.6,0,160.8,88.8,249.6,-,0,40,120,120,129.6
FULL,7,15,2,149.8,1098.6,1,5,0,5,44,25,19,589.6,14,67,88.8,169.8,-,20,0,0,20,149.8
FULL,7,16,2,159.8,1120.6,1,3,0,5,44,25,19,589.6,14,67,88.8,169.8,-,10,0,0,10,159.8
FULL,8,1,1,160.8,1341.4,1,5,0,5,46,33,13,579.6,14,63,88.8,165.8,-,5,0,0,5,160.8
FULL,8,2,1,176.4,1376.6,2,0,3,6,46,33,13,579.6,12,75.6,88.8,176.4,-,0,0,0,0,176.4
FULL,8,3,1,189,1400.8,1,3,0,12,46,33,13,579.6,0,151.2,88.8,240,-,0,17,51,51,189
FULL,8,4,1,165.8,1358.6,2,0,1,5,46,33,13,579.6,14,63,88.8,165.8,-,0,0,0,0,165.8
FULL,8,5,1,155.2,1276.6,1,2,0,4,46,33,13,579.6,16,50.4,88.8,155.2,-,0,0,0,0,155.2
FULL,8,6,1,169.4,1344.8,1,1,0,6,46,33,13,579.6,12,75.6,88.8,176.4,-,7,0,0,7,169.4
FULL,8,7,1,171.4,1397.4,1,4,0,6,46,33,13,579.6,12,75.6,88.8,176.4,-,5,0,0,5,171.4
FULL,8,8,1,134,1213.2,2,0,2,2,46,33,13,579.6,20,25.2,88.8,134,-,0,0,0,0,134
